Node name,Degree,Strength,Clustering coefficient,Average path length,Maximum path length,Betweenness,Eigenvector centrality,PageRank
KLX,1,150.0,0,4.04256495301,11,0.000552944429085,0.000253406558457,0.000211667678733
KLZ,2,120.0,0,5.42454394693,13,0.0,2.1573016284e-05,0.00100432440544
MCT,35,52748.5,0.315966386555,3.67468214483,10,2.18451496952e-08,0.00186521350023,6.59622134166e-05
VST,4,2239.5,0.833333333333,3.9087893864,11,0.0,0.00133615924249,8.25205920387e-05
YGB,1,152.0,0,5.03289110006,13,0.0,2.14635727578e-07,6.78325550768e-05
UII,1,361.0,0,5.80099502488,14,5.09720159555e-08,0.00127320066953,0.00011619922607
YGO,4,558.0,0.833333333333,4.60696517413,13,0.0,0.00205962068244,7.39768005395e-05
SCJ,2,16.0,1.0,4.96351575456,13,0.00136986911837,8.75485958063e-06,6.66092316176e-05
YGK,2,1359.0,0,3.83278054174,12,0.0,0.000402411656477,8.5857575135e-05
YGJ,1,5572.0,0,3.79878385849,11,9.45398880539e-06,0.000104244819712,9.64826615063e-05
YGH,3,190.0,0.666666666667,6.35682697623,14,0.00136692674096,2.49220977369e-07,0.000256687775573
YGW,5,689.0,0.4,4.06605859591,12,6.8873019025e-05,0.000244793262403,0.000206527871442
VSA,7,14166.5,0.619047619048,4.09784411277,12,0.0,1.25625565147e-05,7.48323555055e-05
YGT,2,12.0,1.0,5.32974018795,13,6.80534690314e-05,0.0866596231193,0.000142183874598
YGR,3,969.0,0.333333333333,4.55693753455,13,0.0,1.88896194793e-05,5.29737077994e-05
PTF,1,240.0,0,4.42509673853,11,0.0,0.00159930913568,0.000111926967604
YGZ,1,36.0,0,6.1583747927,14,0.000183027852182,0.00482807935461,8.0944182235e-05
YGX,3,270.0,0.666666666667,4.60724156993,13,0.0,6.83842827089e-06,4.72511189028e-05
RYO,2,30.0,1.0,5.10088446656,13,0.0,6.41726407589e-05,4.50035500889e-05
MNS,1,21.0,0,5.00718629077,12,5.09720159555e-07,1.16576946182e-05,5.73239125545e-05
RYK,3,824.0,1.0,4.15671641791,11,7.64580239332e-08,1.92147806547e-06,0.000257534306602
YLW,7,15044.5,0.809523809524,3.75456053068,12,0.0,5.04424513639e-06,5.20841454788e-05
EOI,3,24.0,0.666666666667,5.57573244887,13,0.0,0.000173253950352,6.67584101925e-05
OYP,1,700.0,0,4.66141514649,12,0.0,0.000266692420526,9.27909086063e-05
OYO,1,190.0,0,5.10558319514,13,0.0,0.000811703585057,4.88060753094e-05
OYK,1,144.0,0,5.53620784964,13,0.0,1.32317256094e-05,0.000169454824818
SCC,4,1062.0,0.333333333333,4.20232172471,12,0.0,1.76449566847e-09,4.66892397394e-05
OYG,2,21.0,1.0,4.52929795467,12,0.0,5.37686082824e-06,7.44954612251e-05
OYE,1,526.0,0,4.50331674959,12,0.0,0.0327484766159,4.43159282986e-05
VEL,1,342.0,0,4.35212824765,12,0.0,5.603431536e-07,8.03011567952e-05
OYA,2,95.0,1.0,5.10364842454,13,0.0,0.00251839766432,0.000132497625682
LHG,1,72.0,0,7.22553897181,14,0.0027971339787,4.18502466575e-06,0.000172588588979
VAK,3,373.0,1.0,5.19513543394,13,0.00138211567886,6.52081678674e-06,0.000824626808343
LHE,31,38796.0,0.443010752688,3.26257600884,10,0.0,0.00279830003078,0.000322702288991
VAI,4,558.0,0.166666666667,5.73438363737,11,0.0,0.000937422756135,0.000100366741592
VAN,2,3213.0,1.0,3.9773355445,12,0.0012478054567,0.00358229331285,4.88840573426e-05
VAO,1,9.0,0,5.28385848535,10,4.71298953623e-06,1.34764459537e-05,0.000223052136889
FIZ,2,120.0,0,5.33112216694,12,0.0,0.00335852333499,0.000142740628058
VAA,5,7436.0,0.7,4.0221116639,12,0.000629059799129,0.00190514816291,4.92971972244e-05
VAG,1,600.0,0,4.09867330017,12,0.0,0.00668467819145,0.000288959261297
LHW,18,16532.0,0.62091503268,3.9317302377,11,9.17496287198e-08,2.6041050509e-05,4.47703660055e-05
FIE,1,40.0,0,5.48313985627,13,0.0,1.8626321255e-10,8.68196753835e-05
VAR,4,1607.0,0.666666666667,3.86926478718,11,0.00347501902586,2.14759262569e-06,4.56032609742e-05
VAS,1,297.0,0,3.98065229409,12,0.00141785327554,6.68727840477e-06,0.000519557278295
FIH,20,7483.0,0.284210526316,3.73106688778,11,0.0,0.00380834214195,4.19442568292e-05
EXI,1,5.0,0,4.90685461581,13,0.0,0.000671981327342,0.000131788522689
FIN,1,16.0,0,7.72388059701,13,1.58013249462e-07,5.37686084669e-06,0.000132198041226
PTU,2,126.0,0,6.19320066335,14,2.06258243679e-07,5.05998448006e-06,7.78358058675e-05
VAT,2,38.0,0,5.42675511332,12,0.0,0.00285295760744,8.71637010791e-05
WUS,10,4429.0,0.888888888889,3.76174682145,11,3.51754015968e-05,0.00483730974871,0.000151377106194
SMR,6,5221.0,0.733333333333,4.26119402985,12,0.0,5.26036882131e-06,0.000171635077893
KWN,4,220.0,0.333333333333,5.19430624655,13,6.37150199443e-08,3.03433180355e-05,6.44941660175e-05
WUU,1,50.0,0,5.55389718076,13,0.00494253265646,0.000104244819712,6.41298195907e-05
VME,2,1167.0,1.0,4.10668877833,12,0.0,1.22798164051e-06,0.000161901058527
EXT,4,2050.0,0.666666666667,4.17164179104,12,0.0,5.29911640022e-05,4.9563379297e-05
ORV,3,470.0,1.0,5.2034273079,13,0.00117354548766,0.0026979979881,0.000367150101762
YLE,1,72.0,0,5.42924267551,13,0.0,2.04721371673e-08,4.77060619063e-05
WUG,8,144.0,0.107142857143,4.73687119956,10,5.09720159555e-08,8.59930948947e-06,9.39644069155e-05
PTQ,2,27.0,1.0,5.96655610835,14,0.0,0.00010153488719,0.000481752262435
WUD,1,81.0,0,5.63073521282,12,0.0,7.20313060046e-05,4.32580748325e-05
PTP,19,23227.5,0.216374269006,3.55362078496,11,0.0,0.000133843191964,0.000121757368374
RLG,2,190.0,1.0,4.3399668325,12,0.0,0.0056433870637,5.70155560871e-05
WUM,2,99.0,0,6.72609176341,12,2.77684542061e-06,0.0419666222451,0.00010303402767
YLC,1,60.0,0,5.33001658375,13,0.0,1.85624799144e-05,4.34015522641e-05
PBU,1,255.0,0,6.60475400774,13,0.0,0.00320196951249,4.37804033878e-05
CMK,2,31.5,1.0,4.96323935876,12,4.26465866827e-07,0.0011458218141,7.37740172593e-05
CMJ,2,266.0,1.0,4.54118297402,11,0.0,9.16273889176e-08,0.000826097903672
CMI,4,4854.0,1.0,3.78717523494,12,0.00151248045895,0.0403634715481,6.11186467121e-05
CMH,29,118692.0,0.943349753695,3.42758430072,11,0.000552944429085,6.17480738117e-08,4.65309242112e-05
CMG,1,756.0,0,5.09369817579,13,0.0,8.5461001619e-06,7.59659206677e-05
CMF,1,480.0,0,3.68711995578,11,2.27038216904e-06,0.00043045577446,0.000137625513055
CME,5,2672.5,0.5,4.14151464898,12,0.0,0.00310621461969,0.000787569653131
CMD,1,108.0,0,6.23023770039,13,0.0,0.00365830500289,0.000200658429158
CMB,32,51894.0,0.546370967742,3.21448313986,10,0.0,2.97270476089e-05,9.43723554898e-05
CMA,2,45.0,0,6.33167495854,12,0.0,5.05728520474e-06,0.000117294222196
PCH,2,348.0,1.0,5.80071862908,14,0.0,8.98909053429e-05,6.79189795252e-05
PCL,2,3550.0,1.0,4.27888336097,12,0.0,0.00157346903562,5.44837912353e-05
CMX,3,1598.0,1.0,3.90574903261,12,7.64580239332e-08,1.1503289717e-06,6.15608751208e-05
CMW,3,757.0,1.0,3.72470978441,11,3.87214523577e-05,5.70005781612e-05,4.43422856585e-05
CMU,1,72.0,0,4.74350469873,10,0.0,0.00175536330018,0.000520209756611
PCA,1,8.0,0,5.20784964069,13,0.0,9.93303556779e-08,7.45979703496e-05
ORN,17,18235.5,0.323529411765,3.67053620785,11,9.03594828301e-08,0.000430458147485,7.25651983966e-05
UVL,3,208.0,0.666666666667,4.04367053621,11,0.000552944429085,0.000453567209829,0.000123825734468
UVO,3,72.0,1.0,5.72470978441,11,0.0,0.000139900860286,0.000144842060403
UVE,2,1104.0,1.0,4.63211719182,11,1.13000802073e-06,1.83763523421e-09,0.000217377480701
LMM,8,8146.0,0.857142857143,4.13875069099,12,0.0,0.0204041159764,0.000154864774665
WGE,2,144.0,0,6.22609176341,13,0.0,0.000172603062056,0.000113427533417
ZGS,3,244.0,0.666666666667,6.58651188502,15,0.0,0.000656109329633,5.76181541814e-05
WGA,4,2625.0,0.666666666667,4.21282476506,11,1.49837707385e-06,0.000146890471258,9.49736119838e-05
ORH,3,2450.0,1.0,3.6818684356,12,0.0,0.000350790967858,0.000258687141289
ZVA,1,19.0,0,7.57517965727,15,1.52916047866e-07,8.85270982091e-05,8.35141328324e-05
DSM,14,31851.0,1.0,3.66749585406,12,0.0011027795652,0.000134055124551,4.31507976626e-05
DSK,3,528.0,0.333333333333,4.92012161415,12,0.0,0.000790128793651,8.01852225593e-05
CNQ,2,1929.0,1.0,4.10668877833,12,0.0,0.000789098543415,0.000166050323304
DSD,1,96.0,0,4.55306799337,12,0.0,0.000295648864971,5.21832624682e-05
DSE,3,198.0,0.666666666667,4.4317302377,12,9.56903694215e-05,0.00466587970288,6.73413906048e-05
OKR,5,251.0,0.4,4.46185737977,10,0.0011697484575,4.92025644826e-05,7.7089721354e-05
OKU,2,76.0,1.0,4.60807075732,12,2.5231147898e-06,0.0146700369511,0.000138513636666
INZ,4,545.0,1.0,4.44499723604,12,2.54860079777e-07,0.000151281678978,0.000163921359163
PBD,2,455.0,1.0,4.12133775567,11,2.37999365778e-06,0.0485403564497,9.3101534358e-05
INU,4,840.0,0.333333333333,4.20315091211,10,5.09720159555e-08,1.25744047096e-05,0.000109559775665
INV,5,4595.0,0.5,3.62576008845,11,4.90920659481e-05,0.00155623245765,6.55760076917e-05
INL,2,952.0,0,5.04339414041,13,0.000183491975723,0.00119506322586,0.000909309544222
INN,6,6902.0,0.866666666667,3.55776672195,11,5.22274388571e-05,1.43667378533e-05,0.000106695158346
OKE,3,1652.0,0.666666666667,4.6600331675,12,0.0,9.93140880886e-05,0.000120164055061
IND,40,128715.5,0.723076923077,3.41708126036,11,0.0,0.000474447531031,5.07913817575e-05
ING,3,268.0,0.333333333333,5.10005527916,13,0.0,0.00241779494297,5.84105929398e-05
INC,4,6129.0,0.666666666667,3.95163073521,11,0.0,4.18502466575e-06,8.65331779887e-05
GLH,2,1049.0,1.0,4.27446102819,12,1.14320599544e-06,0.0339068850665,4.70783913715e-05
GLI,3,342.0,1.0,5.1824212272,11,0.0,2.67713761576e-05,9.45349642969e-05
AKY,3,823.0,1.0,4.6130458817,11,0.00332636630802,4.12592534638e-07,0.000211402217613
AKX,1,200.0,0,4.28496406855,12,0.0,2.21662174904e-06,0.00111237674169
DOM,8,3779.0,0.785714285714,4.17661691542,12,0.000276202062858,0.00266788405323,0.000107296090677
AKS,1,206.0,0,5.28385848535,10,0.0,9.38408979368e-08,0.000273224352692
GLA,36,91377.5,0.296825396825,3.35986733002,11,6.50706586666e-09,0.000288974885625,8.56365754734e-05
AKP,3,179.0,1.0,4.89469320066,13,1.52916047866e-07,0.0115440591069,0.000138895176664
AKV,2,300.0,0,6.04311774461,14,0.00276645519397,5.04589919231e-06,0.000179482327965
AKU,1,38.0,0,5.67910447761,13,0.0195526006767,0.000148995109249,0.000399131020717
AKJ,3,12194.0,0.666666666667,3.77501381979,11,0.0,1.76731031217e-10,0.00341965104799
AKI,2,195.0,0,6.19347705915,14,0.0,0.000286082228609,4.41556720972e-05
AKN,6,1079.0,0.133333333333,4.20895522388,12,4.58748143599e-07,1.90578547026e-07,4.32997227575e-05
AKL,44,130494.0,0.172304439746,3.25179657269,10,0.0,0.00241957496426,0.000254463953761
AKB,1,16.0,0,5.21227197347,13,7.64580239332e-08,1.53151253912e-05,5.82739225841e-05
AKA,1,150.0,0,4.61912658928,12,0.046937481349,0.00500854499099,0.000217386194386
AKG,2,228.0,0,7.73134328358,13,8.65272196869e-08,0.000162537882417,5.03510955166e-05
AKF,1,468.0,0,4.66169154229,12,7.64580239332e-08,3.33958049659e-07,9.87358925409e-05
GLV,2,555.0,0,6.20011055832,14,0.0,2.31382479747e-06,6.17278989554e-05
XFN,6,854.0,0.933333333333,3.94278606965,11,0.0,0.00206711517489,5.26197455859e-05
BSO,2,168.0,0,5.11774461028,11,7.64580239332e-08,9.80395815729e-06,0.000144978907129
BSK,3,1069.0,1.0,3.67799889442,11,0.0,0.019456521815,9.76880894302e-05
BSD,1,888.0,0,4.5690989497,11,0.00310126219623,0.000495415185693,0.00195653894789
CJU,17,111525.0,0.257352941176,3.6589275843,11,0.0,0.0015886838645,4.49824666849e-05
BSA,1,54.0,0,5.79878385849,13,0.000957011973821,0.0518963263311,0.000405820156836
BSB,27,100050.0,0.185185185185,4.0674405749,12,0.0,1.06149414004e-05,4.45568493469e-05
BSC,1,57.0,0,5.26257600884,13,1.46289685792e-06,9.81788774797e-06,6.13578684785e-05
AUA,23,28667.0,0.383399209486,3.39994472084,11,0.0,1.09676839647e-09,0.00118503690269
AUC,1,156.0,0,4.26561636263,12,0.00416841116558,1.09758688425e-08,0.000159629522277
AUG,2,456.0,1.0,4.04698728579,12,4.13383049399e-06,0.0376015334809,5.24650541166e-05
AUH,61,74375.5,0.298360655738,3.17661691542,10,0.0,0.00320196951249,0.000108972643474
AUK,4,156.0,0.5,5.19430624655,13,0.0,8.82943256481e-05,0.000187992470836
AUL,1,18.0,0,5.10171365395,12,0.0,0.00664575414529,0.000828323049566
XTG,1,18.0,0,7.33112216694,13,0.000276472214542,2.08327340593e-08,4.46290913136e-05
AUP,3,38.0,0.333333333333,6.73217247098,12,0.000194473024639,3.33846127743e-07,4.2942175772e-05
AUS,33,116937.5,0.606060606061,3.4317302377,11,0.0,7.04375190926e-07,7.52631349787e-05
AUR,1,300.0,0,3.68711995578,11,0.0,4.91594644298e-06,0.000147649563236
AUU,1,36.0,0,4.46434494196,10,0.0,0.0012237121818,9.06561444424e-05
AUW,6,4616.5,1.0,3.77114427861,12,0.0,0.180287316479,5.49030303972e-05
AUV,2,99.0,1.0,6.72581536761,12,0.0,0.00243664635956,0.000125110640356
AUY,2,27.0,1.0,6.07269209508,12,0.0,0.00109413189461,4.8885788501e-05
AUX,1,300.0,0,6.06495301271,14,0.0,0.0328130849498,0.000213058806145
XTL,2,336.0,1.0,5.60171365395,14,0.0,0.000208851559755,0.000235496356118
SBS,1,917.0,0,4.18518518519,12,0.000246080971563,1.30425974997e-05,0.00016687093015
MMY,5,15799.0,0.7,3.7725262576,11,0.000152766753554,3.4732053358e-05,0.000131282960773
SBW,6,9224.0,0.8,3.99557766722,11,0.000506613358925,0.00458062359093,9.08361899238e-05
PUJ,26,11265.5,0.473846153846,3.41901603096,11,0.00110558302607,4.98117361747e-05,0.000219075677835
SBU,2,120.0,0,4.42564953013,12,0.000551940280371,0.0012237121818,4.35576194206e-05
PUD,2,30.0,0,5.09618573798,13,1.52916047866e-07,0.00127012933432,5.82797924642e-05
JJU,4,310.5,0.666666666667,4.91487009397,12,0.0,1.41112763899e-05,4.42290919438e-05
MPA,1,57.0,0,4.60834715312,12,0.0,0.00771846680255,0.000125671895874
MMP,2,94.5,1.0,4.99723604201,13,0.0,0.000707130636173,5.43864376993e-05
PUB,1,342.0,0,4.18518518519,12,2.09347267393e-05,0.00312952184172,0.000161189097313
JJN,7,5327.0,0.47619047619,4.05389718076,11,0.0,0.00137343969827,7.87105780446e-05
MMO,1,168.0,0,5.30541735766,13,0.0,0.00842767149099,0.000105890799912
SBA,6,16422.0,1.0,3.68435599779,11,0.0,0.000135485461949,6.38782671414e-05
PUY,2,672.0,1.0,4.46185737977,12,0.000443333682725,0.000157340230196,0.000100045350723
MMK,5,2616.0,0.3,3.86124930901,11,0.0,0.00116855129088,7.40293447628e-05
MMJ,4,2958.0,1.0,3.91044776119,11,4.21018857279e-07,0.0130479644831,4.32701010377e-05
MME,5,6087.5,0.9,3.60724156993,11,0.0,1.87661176658e-05,5.84680073748e-05
MMD,2,259.0,1.0,4.64538419016,12,0.0,0.00283332885661,0.000388362382847
MMG,1,64.0,0,4.36981757877,11,0.0,0.00191339848423,0.000186930018201
PUW,2,1295.0,1.0,3.97954671089,12,0.0,0.00116082278346,0.000165476173455
SBN,7,15629.0,1.0,3.71614151465,12,0.00165791579097,0.00100376223729,7.53481945746e-05
PUQ,4,5753.5,0.5,5.48175787728,14,6.50706586666e-09,8.13306808567e-08,8.00854570914e-05
MMB,4,15982.0,0.833333333333,3.77473742399,11,8.34981727221e-05,0.00281353048422,0.000127333455052
BAV,4,2385.0,0.5,3.95798783858,11,0.0,0.00633393158529,0.000112298128557
KOK,2,2862.0,1.0,4.12935323383,12,1.27430039889e-07,5.80326980056e-05,0.000339130012098
BAU,4,3960.0,0.666666666667,4.09784411277,12,7.64580239332e-08,0.000187922766316,0.000431725190896
BAS,3,38.0,0.666666666667,6.28026533997,11,0.000109255326938,0.0708552068519,0.000188735405539
BAQ,12,14356.0,0.454545454545,3.99640685462,12,0.00015709602333,0.00251839766432,6.22723869264e-05
KOA,10,43206.0,0.555555555556,3.53869541183,11,0.000552944429085,0.00118034531108,0.000780513959925
KOC,4,249.0,0.5,4.63101160862,11,0.0,0.0153792538333,9.03628023353e-05
KOE,2,1127.5,1.0,4.46351575456,11,0.0,0.000140505673008,6.50457801205e-05
HAJ,65,67806.0,0.347115384615,3.37949143173,11,0.0,0.000613249501413,6.89526210267e-05
ERZ,2,2496.0,1.0,3.9773355445,12,5.09720159555e-08,0.0011930541472,4.80381449548e-05
BAY,3,234.0,0.666666666667,4.26340519624,12,1.89998511971e-07,0.000613249501413,5.01830029534e-05
ERF,14,3042.0,0.879120879121,3.93532338308,12,0.0,5.4862431021e-07,7.13022549616e-05
BNX,3,590.0,1.0,3.79878385849,11,0.0,0.000266692420526,5.67257278053e-05
ERC,1,396.0,0,4.48839137645,12,0.0,0.0244544097443,0.00010261275505
KOP,2,1043.0,1.0,3.95688225539,11,0.0,0.0444259812275,5.67840966302e-05
BAL,1,693.0,0,4.48839137645,12,0.0,0.0810699148265,0.000297508180417
KOR,2,16.0,1.0,5.73604201216,11,0.0,1.21607612954e-06,0.000923924870109
KOU,1,244.0,0,4.50331674959,12,0.000644839350231,0.00584044507246,9.59326550102e-05
BAK,29,13110.0,0.330049261084,3.4765063571,11,0.00121257981531,0.00390228296884,0.000257349643565
BAH,43,64870.5,0.482834994463,3.18435599779,10,0.0,0.000244061097355,0.000118544401767
KNK,2,24.0,1.0,5.21310116086,13,0.000276319298495,7.40626271835e-05,0.000102276806631
YFA,2,842.0,0,5.82089552239,14,0.0,5.26036882131e-06,9.05877754424e-05
VPS,5,11340.0,1.0,3.88805970149,12,5.09580126544e-07,2.1166156483e-05,0.000321019159264
YFC,6,4364.5,0.866666666667,3.7957435047,12,0.0,1.76790798197e-05,4.55113745573e-05
YFO,2,729.0,1.0,4.61000552792,13,0.00150341199496,4.00433126773e-08,5.0859050873e-05
YFH,4,724.0,0,4.7722498618,13,0.0,0.000889313497227,7.59087274834e-05
YFJ,1,36.0,0,5.42924267551,13,2.34960476367e-05,0.000126888672034,0.00020520431692
YFS,2,90.0,0,4.93532338308,13,7.64580239332e-08,0.000868123815296,5.5240671554e-05
VPN,3,114.0,0.666666666667,5.32034273079,13,0.000824875618112,5.53604035061e-05,4.39835226324e-05
YFX,2,228.0,0,6.49060254284,14,8.48041369174e-05,0.00138342634317,4.79128627762e-05
THU,1,219.0,0,4.88750690989,12,0.0,0.0778875234333,5.35877475246e-05
YPR,2,983.0,0,4.01907131012,12,0.0,0.000119316978455,0.000119251738852
BNP,1,88.0,0,4.92122719735,12,0.0,2.32103134154e-05,0.00368346453982
YPW,1,495.0,0,4.03399668325,12,0.000552944429085,0.0862793619112,0.000364593499227
STB,1,713.0,0,4.99170812604,13,0.00611432032119,0.000842823690696,0.00033328488771
STC,2,1836.0,0,4.0456053068,12,0.0018184681055,0.0121684779169,0.00461289294543
STL,100,479420.5,0.255555555556,3.14372581537,11,0.00193343098936,1.18876409828e-07,4.98517028683e-05
STM,8,3092.0,0.214285714286,4.89883913765,13,0.0192605990669,0.00266374923598,0.000317592315011
YPX,4,432.0,0.166666666667,5.04422332781,13,0.0,4.59863430923e-05,0.000113268260529
STO,100,327986.0,0.177575757576,3.07213930348,11,0.00128158496094,0.0836143623552,6.5803786302e-05
STI,1,896.0,0,4.26755113322,12,1.54333470489e-05,0.00330737047252,7.62197008934e-05
STT,15,20302.0,0.361904761905,3.58872305141,12,0.0,7.95575585158e-07,0.00116680896058
YPC,2,95.0,0,6.35710337203,14,2.35127586007e-06,4.62516614375e-05,5.05728192834e-05
STW,2,1056.0,1.0,3.87617468214,11,0.000973387387085,0.00470752847668,0.000150579868685
VXC,3,267.0,0.333333333333,4.92150359315,12,0.0,2.16144721724e-08,0.00030658941818
STR,77,113412.5,0.329460013671,3.32587064677,11,2.03888063822e-07,7.1743229405e-06,0.000171892051137
STS,2,1230.0,1.0,3.726644555,11,1.58059256671e-05,0.000250098890499,8.98114748899e-05
YPJ,2,83.0,0,6.0447761194,14,0.000139378259851,5.59785318467e-07,0.000166306736002
YPH,5,459.0,0.4,5.04201216142,13,0.0,0.00320196951249,0.000188986955396
STX,9,10007.5,0.472222222222,3.98286346048,12,0.000189084102354,3.08033736451e-05,0.000118784587908
YPO,1,131.0,0,6.81978993919,15,0.000552944429085,7.39359909256e-05,5.32929967361e-05
YPL,3,308.0,0,5.59369817579,14,0.000275876570127,0.0027993302545,0.00016263122216
YPM,4,398.0,0.5,4.60475400774,13,0.0,0.000119858038757,0.000135750271302
TFM,2,114.0,0,5.73797678275,11,1.42721644675e-06,0.0239879336631,0.000106725996378
NCY,1,1120.0,0,3.68711995578,11,0.000552944429085,0.000131397921184,4.35946063193e-05
TFI,3,119.0,0.666666666667,4.74018794914,10,1.76789174334e-05,0.0657564663641,0.000350717933503
TFF,3,597.0,0.333333333333,4.91348811498,13,0.0,0.000104576601333,8.2517047624e-05
NCU,3,2438.0,0.666666666667,3.86235489221,11,0.000139268364281,5.90261837815e-05,0.00145932208327
NCH,1,42.0,0,4.58457711443,12,0.000276171364804,0.00927183085751,0.000146136830191
NCL,21,30912.0,0.490476190476,3.51934770591,11,0.00179836160707,0.00811581286344,0.000189845168852
NCA,2,144.0,0,4.65754560531,13,0.0,0.00908582821438,0.000109359502081
NCE,54,129932.5,0.401118099231,3.30099502488,11,1.52916047866e-07,0.0237859479127,5.51431192166e-05
YQM,7,6896.0,0.619047619048,3.7954671089,12,4.03103220246e-06,0.00497880195281,0.000169082562665
LIF,4,1689.0,0.666666666667,4.63156440022,11,0.0,2.1573016284e-05,0.00156085948753
FNT,8,10091.5,0.821428571429,3.75925925926,12,4.12011971063e-06,3.56716278574e-07,0.000461475420943
YQL,1,982.0,0,4.19568822554,12,0.0094884754584,0.0180543523714,7.77178676094e-05
LIL,14,11327.0,0.714285714286,4.21641791045,12,0.0,0.00018692314704,8.25870958623e-05
LIM,35,72961.5,0.253781512605,3.27971254837,11,0.0,9.76130606584e-05,0.000329037413892
LIH,6,45365.0,1.0,3.66334991708,11,6.24407195454e-07,0.0278617643555,4.75529000748e-05
LIJ,2,48.0,1.0,4.96351575456,13,1.24833047801e-06,0.00170596229716,5.44208220476e-05
LIK,2,19.0,0,6.09480375898,13,0.000103839784607,1.79833741629e-07,0.000230623494675
LIT,14,43790.0,0.879120879121,3.69845218353,12,0.0,1.85938264506e-17,6.65579718049e-05
THG,1,228.0,0,4.33665008292,10,0.000284551944941,0.0547501562261,0.000175731121422
LIW,2,264.0,1.0,4.6130458817,11,6.03888147186e-07,0.0067607535741,0.000173476541103
FNC,17,15040.0,0.654411764706,3.50138197899,11,7.64580239332e-08,5.82592519441e-06,0.00108960225399
FNA,5,978.0,0.7,4.30292979547,12,6.36367465173e-05,1.93248957794e-08,8.71605496729e-05
KNW,2,220.0,0,6.20619126589,14,0.0,0.000149709135078,0.000305783043097
WSU,1,48.0,0,11.7117191819,17,0.00110606726023,5.12842165292e-06,0.000134474822404
BNA,47,160174.5,0.687326549491,3.36981757877,11,5.57717675536e-05,0.010524283599,0.000119539175793
FNI,2,4516.0,1.0,3.57960199005,11,1.03311020704e-05,0.000244061097355,0.000122929423573
WTS,5,152.0,0.2,5.57683803206,13,4.84234151577e-07,5.80507002844e-05,0.00528178273229
KUY,2,57.0,0,6.73355444997,12,0.0389077120852,5.28465892195e-06,5.96604429771e-05
HAU,6,6383.0,0.466666666667,4.2716970702,12,0.0,0.00084423175328,0.000149357636496
WTA,3,76.0,0.666666666667,5.56522940851,13,0.000213375643453,1.88860321699e-07,0.000177616205834
BNE,58,168691.0,0.120387174834,3.33720287452,9,0.000276461291968,0.022763130137,5.36899111431e-05
SUN,2,1988.0,1.0,3.97346600332,12,0.000552944429085,0.00207153166438,9.47980510688e-05
KNQ,4,268.0,0.666666666667,4.63101160862,11,7.64580239332e-08,0.0624155347993,0.00479869290163
WTL,3,373.0,0.333333333333,5.19458264234,13,0.0174195602136,0.000656113008889,4.47800410816e-05
ACI,3,907.5,1.0,4.50608070757,12,0.0,0.00610997476396,0.00155306188771
WTO,3,38.0,0.666666666667,6.09480375898,13,0.000860970589346,5.61511683038e-05,4.81024884602e-05
TPE,49,474296.5,0.231292517007,3.0682697623,10,0.00115081668529,1.57071402006e-05,0.000132541648184
KUT,1,144.0,0,3.87700386954,11,0.0,0.00244114682661,0.000110303145773
TPA,56,220368.5,0.517532467532,3.22857932559,11,1.52916047866e-07,0.00533238094122,0.000110788838136
NEC,2,95.0,1.0,4.10641238253,12,3.05832095733e-07,0.00043045577446,7.49895962583e-05
HRL,5,13847.0,1.0,3.84217799889,12,0.000118340041324,0.0119442369748,5.16851650935e-05
HRO,2,384.0,0,4.94941956882,13,0.0,0.0318637859844,9.41527288524e-05
QBC,2,178.0,0,5.03095632946,13,0.0,0.000259248674326,0.000586095885078
TPS,3,1294.0,0.666666666667,3.82725262576,11,0.00160981194325,0.00590234094116,0.000178282343726
HRK,3,590.0,1.0,3.82200110558,11,7.74271082347e-06,0.000930319004209,0.000532047849982
TPP,2,2675.0,1.0,4.27888336097,12,0.000552944429085,0.00021262337758,0.000321899764674
HRE,19,16342.5,0.251461988304,3.47208402432,11,1.81586597138e-05,1.88955782513e-05,4.5070292991e-05
HRG,20,10511.5,0.652631578947,3.54836926479,11,0.0,0.00118030165545,9.80869387353e-05
YQB,16,13879.0,0.233333333333,3.60779436153,12,4.57630846258e-05,2.65189895275e-05,0.000131644642381
HRB,21,25514.0,0.642857142857,3.67910447761,11,0.000552944429085,1.19257561736e-05,0.000106238206408
KAC,1,216.0,0,4.39303482587,12,0.0,0.00111112909586,6.61172011666e-05
KAB,2,924.0,0,4.47097844113,12,0.0,0.00737193233448,6.26468324404e-05
KAA,2,84.0,0,5.00663349917,12,0.0,0.00111112909586,7.07078332567e-05
KAG,2,7445.0,1.0,3.83775566611,11,0.0,0.00852786510187,0.000153336370267
KAE,2,227.5,1.0,4.90630182421,13,7.64580239332e-08,3.79066197848e-05,6.46728335231e-05
KAD,1,61.0,0,5.33913764511,13,0.0,0.00403334683747,0.000124192600318
MRD,4,4933.0,0.5,4.26838032062,12,9.50603651174e-05,5.0577634932e-06,0.000179526440747
KAJ,1,2336.0,0,4.12962962963,12,2.55830343151e-05,9.92530819136e-05,7.57318405675e-05
NIM,13,3650.0,0.461538461538,3.6135986733,11,4.75136249272e-05,0.0226542463946,6.23790166478e-05
KAO,1,1854.0,0,4.12962962963,12,0.0,0.000205051047132,8.07242965517e-05
KAN,11,2897.0,0.454545454545,3.6362631288,11,0.0,2.95156484626e-06,0.00029956384377
